table_str,chi_stat,pval_exact,pval_asympt,diff
17_11_5_4,0.07519240019240019,0.794146,0.7839214556150051,0.010224544384994871
4_24_6_3,9.475132275132276,0.0023130000000000095,0.0020827586773648986,0.00023024132263511085
21_8_5_3,0.29498734024596085,0.604117,0.5870421089783181,0.017074891021681915
11_4_17_5,0.07519240019240019,0.795059,0.7839214556150051,0.011137544384994813
31_4_2_0,0.2562770562770563,0.47219500000000003,0.612689482058101,0.140494482058101
0_4_20_13,5.276292335115864,0.013494000000000006,0.021617734944431796,0.00812373494443179
1_4_12_20,0.5810897435897434,0.486687,0.44588549298565694,0.04080150701434304
14_17_5_1,2.932104005533547,0.093441,0.08683425890884088,0.006606741091159121
6_0_0_31,37.0,9.000000000036756e-06,1.1812924646610715e-09,8.998818707572095e-06
8_11_4_14,1.6675243664717352,0.20365200000000006,0.19659045351626964,0.007061546483730419
1_9_22_5,15.852461467678857,4.300000000001525e-05,6.847740696132936e-05,2.5477406961314108e-05
10_8_5_14,3.2783980152401213,0.076685,0.070197417158137,0.006487582841863002
4_3_20_10,0.22588522588522575,0.662154,0.634591800306651,0.027562199693349054
4_17_5_11,0.7345639644746788,0.407358,0.3914078182695889,0.015950181730411073
19_18_0_0,0,-1,1,2
5_4_14_14,0.0841455490578297,0.783794,0.7717561664937994,0.01203783350620058
10_9_5_13,2.3686425660109864,0.12788200000000005,0.12379465469074932,0.004087345309250728
3_15_12_7,8.288118022328549,0.003709999999999991,0.003990532446145122,0.00028053244614513126
22_6_4_5,3.7969252969252962,0.05134000000000005,0.051346789973219176,6.789973219123446e-06
3_9_10_15,0.8004807692307689,0.379849,0.37094966629742776,0.008899333702572232
2_1_6_28,3.9088911426639616,0.045015999999999945,0.04803127859683649,0.0030152785968365417
1_8_21_7,11.532912457912456,0.00043999999999999595,0.0006837481185564546,0.0002437481185564586
17_9_11_0,5.031593406593407,0.02260200000000001,0.024888990034717735,0.0022869900347177244
4_26_0_7,1.0464646464646463,0.30027400000000004,0.30632271782362963,0.00604871782362959
17_13_6_1,2.0360396332446022,0.16398599999999997,0.15360912257817178,0.01037687742182819
7_12_9_9,0.6520206766917289,0.43938600000000005,0.419391160068454,0.01999483993154605
0_28_8_1,31.75478927203065,1.0000000000287557e-06,1.7491739918457083e-08,9.825082601102985e-07
2_13_10_12,4.199313131313132,0.042762999999999995,0.040440356288411285,0.002322643711588711
7_26_4_0,10.600550964187326,0.001202999999999954,0.0011305396591963035,7.24603408036506e-05
11_0_9_17,13.305769230769233,0.00014999999999998348,0.0002645907175278539,0.00011459071752787042
18_18_0_1,0.9736842105263162,0.301411,0.3237630630458786,0.022352063045878612
2_7_5_23,0.08459939531368109,0.7919849999999999,0.7711585843641365,0.020826415635863404
22_1_10_4,4.369332298136646,0.030615999999999977,0.03659132724358105,0.0059753272435810745
8_15_14_0,15.355731225296442,4.499999999996174e-05,8.905038846007124e-05,4.40503884601095e-05
2_8_18_9,6.398823529411765,0.010635999999999979,0.011419601343853163,0.0007836013438531839
24_0_6_7,15.938461538461537,4.0000000000040004e-05,6.543543812905874e-05,2.543543812901873e-05
17_12_5_3,0.03914576802507837,0.849139,0.8431601599445342,0.005978840055465784
2_14_20_1,25.78921356421356,0.0,3.8081072011930565e-07,3.8081072011930565e-07
4_21_5_7,2.9017592592592587,0.09142899999999998,0.0884829347945663,0.0029460652054336817
0_0_9_28,0,-1,1,2
4_10_5_18,0.22069407473134178,0.658131,0.6385115764186763,0.019619423581323736
32_1_4_0,0.12457912457912455,0.44597699999999996,0.7241201668895018,0.2781431668895018
22_2_4_9,14.968845257306796,8.900000000000574e-05,0.00010930093027912726,2.0300930279121523e-05
3_11_12_11,3.412732919254658,0.067029,0.06469521956293472,0.0023337804370652804
6_1_12_18,4.7478696741854645,0.028031000000000028,0.029334588829951606,0.0013035888299515776
4_14_19_0,23.772946859903385,0.0,1.083953231313114e-06,1.083953231313114e-06
30_3_2_2,5.108522727272727,0.03408500000000003,0.023808584415356847,0.010276415584643185
2_19_13_3,19.381286075036076,1.999999999946489e-06,1.0705095282111108e-05,8.705095282164619e-06
17_3_12_5,1.1262297160243409,0.299389,0.28858097841959107,0.010808021580408944
8_6_10_13,0.6504667465765867,0.448935,0.41994585490649694,0.028989145093503033
7_18_8_4,5.029010101010101,0.025502000000000025,0.024926141224622996,0.0005758587753770285
8_16_4_9,0.025299145299145245,0.87938,0.873623926128797,0.005756073871203027
15_7_1_14,13.751199494949493,0.00014599999999997948,0.00020868751580252283,6.268751580254335e-05
5_27_2_3,1.6749107142857143,0.16298800000000002,0.19560207372567084,0.03261407372567082
18_10_4_5,1.1123136123136121,0.31004299999999996,0.29157957301399184,0.018463426986008113
28_8_1_0,0.2835249042145594,0.46363699999999997,0.5944001221629469,0.13076312216294694
3_10_3_21,0.6943238213399505,0.436578,0.4046975710327796,0.03188042896722043
6_18_2_11,0.46004641909814314,0.509775,0.4976022799505486,0.012172720049451358
3_20_5_9,2.639390126365388,0.11241900000000005,0.10424355410001226,0.008175445899987782
4_7_14_12,0.9456917351654196,0.34924,0.3308183588863513,0.01842164111364869
24_8_2_3,2.5356643356643356,0.10518899999999998,0.11130003327253295,0.00611103327253297
6_6_5_20,3.4930069930069925,0.06296900000000005,0.06162854672669246,0.0013404532733075902
15_0_11_11,10.673076923076923,0.0007759999999999989,0.0010870614283416213,0.00031106142834162243
4_15_16_2,17.126659786721703,2.6999999999999247e-05,3.496800477909167e-05,7.968004779092421e-06
4_29_1_3,0.5062973484848485,0.530117,0.4767461135450689,0.053370886454931044
10_6_18_3,2.658588435374149,0.10871699999999995,0.10299209728263414,0.00572490271736581
7_1_16_13,2.7859953951595635,0.09843299999999999,0.09509159299550723,0.003341407004492758
1_7_13_16,2.7859953951595635,0.09943000000000002,0.09509159299550723,0.004338407004492784
19_6_1_11,14.948362745098041,5.999999999994898e-05,0.00011049390253956655,5.0493902539617565e-05
6_5_25_1,9.849556357620873,0.0017129999999999646,0.0016987272107921135,1.427278920785105e-05
24_1_1_11,28.436144444444444,0.0,9.684034349684802e-08,9.684034349684802e-08
18_0_3_16,26.706766917293237,0.0,2.367908021072758e-07,2.367908021072758e-07
4_12_14_7,6.310916179337234,0.012548000000000004,0.0119996815235141,0.0005483184764859036
14_10_3_10,4.220399698340875,0.04324300000000003,0.03994075113773727,0.003302248862262762
2_17_11_7,10.377989578647473,0.0010470000000000201,0.0012752648186280407,0.00022826481862802056
18_2_8_9,8.110777457836281,0.003858999999999946,0.004400285040830741,0.0005412850408307952
3_6_14_14,0.7617647058823529,0.39391200000000004,0.3827768261036587,0.011135173896341333
2_9_22_4,14.968845257306798,8.399999999997299e-05,0.00010930093027912709,2.5300930279154103e-05
7_22_0_8,2.381609195402298,0.12065300000000001,0.12277102323841417,0.00211802323841416
9_11_11_6,1.436790657439446,0.22823300000000002,0.23065938865987368,0.0024263886598736573
22_9_5_1,0.3897451214655516,0.576121,0.5324334071276136,0.04368759287238644
20_2_11_4,2.0278266536331055,0.169458,0.15444132361917878,0.015016676380821214
18_1_0_18,33.207756232686975,0.0,8.281952595566753e-09,8.281952595566753e-09
27_10_0_0,0,-1,1,2
1_2_22_12,1.153574473267568,0.32007699999999994,0.28280213541995236,0.037274864580047584
20_3_8_6,4.202307009760426,0.040139000000000036,0.040369024443507665,0.00023002444350762874
1_22_13_1,28.9854268739632,0.0,7.292485092799037e-08,7.292485092799037e-08
7_2_16_12,1.2329685497387362,0.28274,0.2668305016717778,0.015909498328222194
2_27_0_8,0.5832512315270936,0.403166,0.4450407563008669,0.0418747563008669
16_18_2_1,0.42426327256048624,0.590102,0.5148173835529641,0.07528461644703588
1_14_8_14,4.273063973063973,0.03861199999999998,0.038721050652352186,0.0001090506523522064
2_10_5_20,0.058730158730158695,0.833769,0.8085143509146832,0.025254649085316827
7_4_22_4,2.007475283337352,0.16308100000000003,0.15652561519363348,0.006555384806366554
4_10_15_8,4.678253605027061,0.031186999999999965,0.030546787661714567,0.0006402123382853973
5_15_7_10,1.0973039215686275,0.31327099999999997,0.2948585430492319,0.01841245695076804
4_0_14_19,4.734006734006733,0.020494000000000012,0.029571919010383387,0.009077919010383375
17_7_0_13,17.035416666666666,2.2999999999995246e-05,3.668906155213508e-05,1.3689061552139834e-05
11_0_0_26,37.0,0.0,1.1812924646610715e-09,1.1812924646610715e-09
13_9_4_11,3.775516934046345,0.05494699999999997,0.052007828345665724,0.002939171654334244
0_6_9_22,2.3018433179723505,0.12444999999999995,0.12922056517278704,0.004770565172787095
8_20_8_1,10.09599395313681,0.0010489999999999666,0.0014859199267966453,0.0004369199267966787
21_6_3_7,7.309081196581197,0.005925999999999987,0.006860699736543476,0.0009346997365434892
6_2_10_19,4.194016830870279,0.04122199999999998,0.040566869685038344,0.0006551303149616369
15_3_13_6,1.1166457811194652,0.30622099999999997,0.29064185208904403,0.015579147910955937
18_6_0_13,18.986842105263158,5.999999999950489e-06,1.316229915707979e-05,7.162299157129301e-06
4_13_9_11,1.8587198340874813,0.182245,0.17277262248913206,0.009472377510867935
8_15_5_9,0.003314620162446218,0.963727,0.95408896555536,0.009638034444639954
1_21_12_3,22.280856643356646,0.0,2.3554310782511624e-06,2.3554310782511624e-06
9_7_3_18,7.297589285714284,0.006718000000000002,0.006904719063076694,0.00018671906307669243
9_4_8_16,4.3752639517345395,0.03812300000000002,0.03646418240177556,0.001658817598224456
17_10_10_0,5.075445816186557,0.02085400000000004,0.02426703086688531,0.0034130308668852694
17_2_16_2,0.00327839801524009,0.950121,0.9543402368819712,0.004219236881971233
7_27_3_0,8.81470588235294,0.0037359999999999616,0.0029881237245176153,0.0007478762754823463
11_21_3_2,1.2072399068322983,0.30613999999999997,0.27187944099001715,0.034260559009982816
10_7_3_17,7.743561463046756,0.005047000000000024,0.005390438370896264,0.00034343837089624053
18_3_12_4,0.6795918367346936,0.433918,0.4097273090947239,0.024190690905276147
1_20_11_5,16.96750992063492,2.0000000000020002e-05,3.8024987915150775e-05,1.8024987915130773e-05
1_6_28_2,20.92717569786535,2.999999999997449e-05,4.770782392849532e-06,2.522921760712496e-05
6_6_3_22,6.36047619047619,0.010429000000000022,0.011669022184742368,0.0012400221847423468
18_4_6_9,6.843706293706294,0.008596000000000048,0.008895409369965912,0.000299409369965864
6_10_15_6,4.259247448979591,0.04381500000000005,0.039037211423009616,0.004777788576990433
18_0_13_6,6.784380305602717,0.006274000000000002,0.009195894872550204,0.0029218948725502018
29_3_1_4,14.06110119047619,0.0009080000000000199,0.0001769661434651792,0.0007310338565348407
