table_str,chi_stat,pval_exact,pval_asympt,diff
4_1_19_4,0.01905482041587897,0.927458,0.8902094378815824,0.03724856211841765
0_10_5_13,3.381642512077295,0.06253600000000004,0.06592632386144906,0.003390323861449024
1_17_1_9,0.1914529914529915,0.7060219999999999,0.6617100468134701,0.04431195318652981
5_0_2_21,18.26086956521739,6.099999999997774e-05,1.9262362474392704e-05,4.1737637525585034e-05
21_4_0_3,10.08,0.0025039999999999507,0.0014988733371516763,0.0010051266628482744
13_3_1_11,14.583333333333336,6.20000000000065e-05,0.00013409532032314275,7.209532032313625e-05
12_5_6_5,0.748663101604278,0.40583899999999995,0.38689983106485903,0.018939168935140915
8_12_6_2,2.8,0.09909599999999996,0.09426430684121058,0.0048316931587893824
6_10_12_0,11.666666666666666,0.0003750000000000142,0.0006362991412402046,0.00026129914124019043
5_6_4_13,1.471932951809113,0.24217500000000003,0.22504096493319725,0.017134035066802777
22_0_1_5,22.318840579710148,3.500000000000725e-05,2.309297660498746e-06,3.26907023395085e-05
2_24_1_1,3.474871794871795,0.07952000000000004,0.062307550140140264,0.01721244985985977
1_20_3_4,6.222222222222222,0.014813999999999994,0.012615667221804601,0.0021983327781953926
12_11_1_4,1.7093422519509476,0.21789499999999995,0.1910707321856716,0.02682426781432834
2_15_0_11,1.393665158371041,0.23670100000000005,0.237787116028924,0.0010861160289239447
10_8_10_0,6.222222222222221,0.01170199999999999,0.012615667221804624,0.0009136672218046336
1_1_19_7,0.4846153846153846,0.5236430000000001,0.4863391412927639,0.03730385870723618
14_5_8_1,0.8385610490873652,0.400933,0.3598086360157644,0.04112436398423558
9_16_3_0,4.479999999999999,0.022029999999999994,0.03429372103649273,0.012263721036492738
1_12_1_14,0.011045364891518722,0.831351,0.916298894579416,0.0849478945794161
8_14_5_1,4.181507381507381,0.04100599999999999,0.040867337139647436,0.00013866286035255082
4_12_9_3,6.8923076923076945,0.009436,0.008656744127246045,0.0007792558727539554
1_11_4_12,1.2985507246376808,0.27952299999999997,0.2544781201858312,0.025044879814168752
0_2_1_25,0.07977207977207977,0.460805,0.7776065190231332,0.31680151902313314
0_19_4_5,9.851851851851853,0.0016699999999999493,0.0016966088523584803,2.6608852358530992e-05
17_1_9_1,0.1914529914529915,0.705809,0.6617100468134701,0.0440989531865299
8_8_3_9,1.7967914438502675,0.18998499999999996,0.18010087818273113,0.009884121817268832
1_7_11_9,4.214583333333334,0.04135100000000003,0.040077908212802105,0.001273091787197922
6_9_7_6,0.5368047337278107,0.499286,0.46375997343744324,0.03552602656255677
11_13_4_0,4.044444444444444,0.03611799999999998,0.044316963266685404,0.00819896326668542
2_14_2_10,0.09722222222222231,0.787556,0.7551888894226784,0.03236711057732167
8_1_8_11,5.458089668615985,0.019626000000000032,0.019477930318560006,0.0001480696814400266
17_0_6_5,9.40711462450593,0.0012689999999999646,0.0021614509364681353,0.0008924509364681707
3_4_3_18,2.5454545454545454,0.10923799999999995,0.11061207374852297,0.0013740737485230248
2_5_8_13,0.2074074074074074,0.679195,0.6488070849862198,0.030387915013780242
8_5_5_10,2.2274819197896116,0.15443799999999996,0.1355746405138987,0.018863359486101267
2_20_3_3,5.3786561264822135,0.02365700000000004,0.020384574380870744,0.0032724256191292954
0_4_0_24,0,-1,1,2
6_5_0_17,11.801652892561982,0.0003009999999999957,0.0005917815790496521,0.00029078157904965636
5_0_7_16,8.115942028985508,0.0023100000000000342,0.004387766594349367,0.0020777665943493328
7_6_8_7,0.0007363576594345852,0.961558,0.9783513325563087,0.01679333255630866
0_0_21_7,0,-1,1,2
1_5_21_1,17.381083562901743,0.00012199999999995548,3.058548853173403e-05,9.141451146822146e-05
6_6_3_13,3.0701754385964906,0.09227099999999999,0.0797408658178916,0.012530134182108396
10_6_3_9,3.8769230769230756,0.05185200000000001,0.04895419694576272,0.0028978030542372926
9_5_14_0,6.086956521739131,0.009851999999999972,0.013618347174096405,0.003766347174096433
8_0_10_10,6.222222222222221,0.011642000000000041,0.012615667221804624,0.0009736672218045826
4_13_10_1,12.128342245989304,0.00031800000000004047,0.0004966124636325086,0.00017861246363246811
