node index 1,node index 2,phi-coefficient,p-value
9,39,-0.0077069145085809435,0.9165143782835781
9,40,-0.04609639260200955,0.5306731813339454
9,41,-0.01228682967957476,0.8672764545452716
9,42,-0.005434782608695652,0.9410732178311877
9,43,-0.06650128677228728,0.3657222300668358
9,44,-0.029811182299619984,0.6851277174550465
9,45,-0.015672903110733747,0.8311908342178889
9,46,-0.016670783417789516,0.8206203466606894
9,47,-0.05361525678359896,0.4658509933089685
9,48,-0.02026742344213519,0.782804026661661
9,49,-0.005434782608695652,0.9410732178311877
9,50,-0.005434782608695652,0.9410732178311877
9,51,-0.005434782608695652,0.9410732178311877
9,52,0.1745668997389598,0.017579090019143373
9,53,-0.0077069145085809435,0.9165143782835781
9,54,-0.00946489982592333,0.8975661086916558
9,55,-0.00946489982592333,0.8975661086916558
9,56,0.37175093512185703,4.27335701078387e-07
9,57,-0.005434782608695652,0.9410732178311877
9,58,-0.042409446483998546,0.5640537369086684
9,59,0.03748212627377158,0.6101831532499398
9,60,-0.005434782608695652,0.9410732178311877
9,61,-0.005434782608695652,0.9410732178311877
9,62,-0.046713462327067405,0.5251859685357354
9,63,-0.03307589274639768,0.6527964071178716
9,64,-0.0077069145085809435,0.9165143782835781
9,65,-0.005434782608695652,0.9410732178311877
9,66,0.08445799058652202,0.2506578990059372
9,67,-0.0077069145085809435,0.9165143782835781
9,68,-0.00946489982592333,0.8975661086916558
9,69,0.1745668997389598,0.017579090019143373
10,11,-0.005434782608695652,0.9410732178311877
10,12,-0.02846320307425988,0.6986515171617258
10,13,-0.02109390817547648,0.7741826346450035
10,14,0.058846158198680505,0.42348239096070217
10,15,-0.01095927429211664,0.8815045162649935
10,16,-0.0077069145085809435,0.9165143782835781
10,17,-0.005434782608695652,0.9410732178311877
10,18,-0.047951340999798225,0.5142665157525733
10,19,-0.016670783417789516,0.8206203466606894
10,20,-0.00946489982592333,0.8975661086916558
10,21,0.06506042984620203,0.3762011191476684
10,22,-0.039337048461247213,0.5926210192507377
10,23,-0.04302297857622434,0.5584295324334736
10,24,0.14263799084589265,0.05236918739066245
10,25,-0.01095927429211664,0.8815045162649935
10,26,-0.035610615580595986,0.6281327159202676
10,27,-0.005434782608695652,0.9410732178311877
10,28,-0.01228682967957476,0.8672764545452716
10,29,-0.02638024422289925,0.7197371460933706
10,30,0.1745668997389598,0.017579090019143373
10,31,-0.0077069145085809435,0.9165143782835781
10,32,0.09341450994081787,0.2038799915677843
10,33,-0.01228682967957476,0.8672764545452716
10,34,-0.01095927429211664,0.8815045162649935
10,35,-0.00946489982592333,0.8975661086916558
10,36,-0.036860489038724284,0.6161199988427408
10,37,-0.0077069145085809435,0.9165143782835781
10,38,0.3467629813249841,2.3995232327229634e-06
10,39,-0.0077069145085809435,0.9165143782835781
10,40,-0.04609639260200955,0.5306731813339454
10,41,-0.01228682967957476,0.8672764545452716
10,42,-0.005434782608695652,0.9410732178311877
10,43,-0.06650128677228728,0.3657222300668358
10,44,-0.029811182299619984,0.6851277174550465
10,45,-0.015672903110733747,0.8311908342178889
10,46,-0.016670783417789516,0.8206203466606894
10,47,-0.05361525678359896,0.4658509933089685
10,48,-0.02026742344213519,0.782804026661661
10,49,-0.005434782608695652,0.9410732178311877
10,50,-0.005434782608695652,0.9410732178311877
10,51,-0.005434782608695652,0.9410732178311877
10,52,-0.031132950271916402,0.6719641228021886
10,53,-0.0077069145085809435,0.9165143782835781
10,54,-0.00946489982592333,0.8975661086916558
10,55,-0.00946489982592333,0.8975661086916558
10,56,-0.014619418796926962,0.842383529514754
10,57,-0.005434782608695652,0.9410732178311877
10,58,-0.042409446483998546,0.5640537369086684
10,59,0.03748212627377158,0.6101831532499398
10,60,-0.005434782608695652,0.9410732178311877
10,61,-0.005434782608695652,0.9410732178311877
10,62,0.11634296277684712,0.11355021394494143
10,63,-0.03307589274639768,0.6527964071178716
10,64,-0.0077069145085809435,0.9165143782835781
10,65,-0.005434782608695652,0.9410732178311877
10,66,0.08445799058652202,0.2506578990059372
10,67,-0.0077069145085809435,0.9165143782835781
10,68,-0.00946489982592333,0.8975661086916558
10,69,-0.031132950271916402,0.6719641228021886
11,12,-0.02846320307425988,0.6986515171617258
11,13,-0.02109390817547648,0.7741826346450035
11,14,-0.09235577606181802,0.20905275906868884
11,15,-0.01095927429211664,0.8815045162649935
11,16,-0.0077069145085809435,0.9165143782835781
11,17,-0.005434782608695652,0.9410732178311877
11,18,0.11333953327225035,0.1231746384575318
11,19,-0.016670783417789516,0.8206203466606894
11,20,-0.00946489982592333,0.8975661086916558
11,21,-0.08353437906179026,0.2558768902240134
11,22,0.1381593897175512,0.060221166492006255
11,23,-0.04302297857622434,0.5584295324334736
11,24,-0.038101929061574065,0.6042892498770922
11,25,-0.01095927429211664,0.8815045162649935
11,26,-0.035610615580595986,0.6281327159202676
11,27,-0.005434782608695652,0.9410732178311877
11,28,-0.01228682967957476,0.8672764545452716
11,29,0.2060171453597846,0.005076544798769807
11,30,-0.031132950271916402,0.6719641228021886
11,31,-0.0077069145085809435,0.9165143782835781
11,32,-0.05817921233156201,0.42875562308878945
11,33,-0.01228682967957476,0.8672764545452716
11,34,-0.01095927429211664,0.8815045162649935
11,35,-0.00946489982592333,0.8975661086916558
11,36,-0.036860489038724284,0.6161199988427408
11,37,-0.0077069145085809435,0.9165143782835781
11,38,-0.015672903110733747,0.8311908342178889
11,39,-0.0077069145085809435,0.9165143782835781
11,40,-0.04609639260200955,0.5306731813339454
11,41,-0.01228682967957476,0.8672764545452716
11,42,-0.005434782608695652,0.9410732178311877
11,43,0.08172447290088317,0.26632178335769047
11,44,0.1823068456015222,0.0131514653127151
11,45,-0.015672903110733747,0.8311908342178889
11,46,-0.016670783417789516,0.8206203466606894
11,47,0.10136634485649178,0.16797759979866805
11,48,-0.02026742344213519,0.782804026661661
11,49,-0.005434782608695652,0.9410732178311877
11,50,-0.005434782608695652,0.9410732178311877
11,51,-0.005434782608695652,0.9410732178311877
11,52,-0.031132950271916402,0.6719641228021886
11,53,-0.0077069145085809435,0.9165143782835781
11,54,-0.00946489982592333,0.8975661086916558
11,55,-0.00946489982592333,0.8975661086916558
11,56,-0.014619418796926962,0.842383529514754
11,57,-0.005434782608695652,0.9410732178311877
11,58,-0.042409446483998546,0.5640537369086684
11,59,-0.1449966463748532,0.048590475931852485
11,60,-0.005434782608695652,0.9410732178311877
11,61,-0.005434782608695652,0.9410732178311877
11,62,0.11634296277684712,0.11355021394494143
11,63,-0.03307589274639768,0.6527964071178716
11,64,-0.0077069145085809435,0.9165143782835781
11,65,-0.005434782608695652,0.9410732178311877
11,66,-0.0643489452087787,0.3814431804130445
11,67,-0.0077069145085809435,0.9165143782835781
11,68,-0.00946489982592333,0.8975661086916558
11,69,0.1745668997389598,0.017579090019143373
12,13,0.0720051373154033,0.3273943537324117
12,14,0.11022102521106492,0.13383004814482904
12,15,-0.0573962331490378,0.4349947431109813
12,16,-0.040362878983000644,0.5830092187049328
12,17,-0.02846320307425988,0.6986515171617258
12,18,-0.07514939971727692,0.3067135343990139
12,19,-0.012530417640705225,0.8646703245488185
12,20,-0.04956985131139202,0.5001696313463523
12,21,0.14618011953370477,0.046782435412886736
12,22,-0.012352654040881393,0.8665720609767011
12,23,0.32899293226583065,7.648728534070841e-06
12,24,0.15541761426295134,0.03452311754411509
12,25,0.05321109114858713,0.4692197913159861
12,26,-0.10435172854117798,0.15580080211812947
12,27,0.19094065395649334,0.009402175523890879
12,28,0.03485567865475512,0.635436809423007
12,29,-0.03673285361538067,0.6173420913900376
12,30,0.106273922343569,0.14832265187788957
12,31,-0.040362878983000644,0.5830092187049328
12,32,0.19150905441544855,0.00919266274785862
12,33,0.03485567865475512,0.635436809423007
12,34,0.05321109114858713,0.4692197913159861
12,35,-0.04956985131139202,0.5001696313463523
12,36,-0.15282874487084938,0.037645331569610765
12,37,0.115202383763981,0.11713296547136721
12,38,0.07609739967801804,0.30065184812341683
12,39,-0.040362878983000644,0.5830092187049328
12,40,-0.026695191166766795,0.716534774555814
12,41,-0.06434894520877868,0.3814431804130446
12,42,0.19094065395649334,0.009402175523890879
12,43,-0.15420941661121473,0.03595156281746388
12,44,0.029023794753699282,0.6930153764089706
12,45,-0.08208258841673857,0.2642321686416679
12,46,-0.012530417640705225,0.8646703245488185
12,47,-0.11169660659819255,0.12870257417181843
12,48,0.01973211032889305,0.7884024327608453
12,49,-0.02846320307425988,0.6986515171617258
12,50,-0.02846320307425988,0.6986515171617258
12,51,-0.02846320307425988,0.6986515171617258
12,52,0.19604869692603596,0.00766340762784379
12,53,0.115202383763981,0.11713296547136721
12,54,-0.04956985131139202,0.5001696313463523
12,55,0.07779712775260136,0.2899846286701453
12,56,0.007747674049687257,0.9160744757347359
12,57,-0.02846320307425988,0.6986515171617258
12,58,0.2245222158826273,0.0022593834373861132
12,59,0.07684209406780718,0.29594649653162475
12,60,-0.02846320307425988,0.6986515171617258
12,61,-0.02846320307425988,0.6986515171617258
12,62,0.21791466131164347,0.003037079205837911
12,63,0.12828971272799247,0.08099727314858085
12,64,-0.040362878983000644,0.5830092187049328
12,65,0.19094065395649334,0.009402175523890879
12,66,0.18254718381082502,0.013031395716760062
12,67,0.115202383763981,0.11713296547136721
12,68,0.07779712775260136,0.2899846286701453
12,69,-0.11816301411259841,0.10801253017828907
13,14,0.18648001361463454,0.011199795530583746
13,15,-0.042536002308149384,0.5628913785980245
13,16,-0.029912686240686708,0.6841133721932131
13,17,-0.02109390817547648,0.7741826346450035
13,18,-0.007251137838120374,0.9214351165012387
13,19,0.030297887591767783,0.6802691889936645
13,20,-0.03673591791853226,0.6173127386514428
13,21,0.1289309882737072,0.07949032051929221
13,22,0.1425704571782349,0.05248090073617586
13,23,0.25555178885468166,0.0005091798381337357
13,24,0.1527595250920377,0.03773200643290992
13,25,-0.042536002308149384,0.5628913785980245
13,26,0.018334608121114763,0.8030686860450703
13,27,-0.02109390817547648,0.7741826346450035
13,28,-0.047688615293275116,0.516574136737582
13,29,0.15532494706830483,0.03463093392334021
13,30,-0.06380863151647903,0.38545388604588515
13,31,-0.029912686240686708,0.6841133721932131
13,32,0.11040597978615085,0.13317882114362625
13,33,-0.047688615293275116,0.516574136737582
13,34,-0.042536002308149384,0.5628913785980245
13,35,-0.03673591791853226,0.6173127386514428
13,36,-0.14306584587982535,0.051666046081921047
13,37,-0.029912686240686708,0.6841133721932131
13,38,-0.06083091134721615,0.4080161335528022
13,39,-0.029912686240686708,0.6841133721932131
13,40,-0.042516405236724106,0.5630712932315576
13,41,-0.047688615293275116,0.516574136737582
13,42,-0.02109390817547648,0.7741826346450035
13,43,-0.09373704226133717,0.20232282832053325
13,44,0.0019072338285762455,0.9793042504705343
13,45,-0.06083091134721615,0.4080161335528022
13,46,-0.06470396333157187,0.3788219048885658
13,47,0.13563385388606822,0.0650637469227984
13,48,-0.07866352710370943,0.2846464770176359
13,49,-0.02109390817547648,0.7741826346450035
13,50,0.257647021286177,0.00045767459610405683
13,51,-0.02109390817547648,0.7741826346450035
13,52,0.10727248196973287,0.1445476311344967
13,53,-0.029912686240686708,0.6841133721932131
13,54,-0.03673591791853226,0.6173127386514428
13,55,-0.03673591791853226,0.6173127386514428
13,56,-0.05674204469334304,0.44024755444827623
13,57,-0.02109390817547648,0.7741826346450035
13,58,0.024537078031714264,0.7385755038011581
13,59,0.14547859349066158,0.0478472245889609
13,60,-0.02109390817547648,0.7741826346450035
13,61,-0.02109390817547648,0.7741826346450035
13,62,0.04471612034376364,0.5430515240726582
13,63,0.25468294965785776,0.0005320826157939492
13,64,-0.029912686240686708,0.6841133721932131
13,65,-0.02109390817547648,0.7741826346450035
13,66,0.2040419089517262,0.005515589541283321
13,67,-0.029912686240686708,0.6841133721932131
13,68,-0.03673591791853226,0.6173127386514428
13,69,-0.12083566934521633,0.10027067902479454
14,15,0.11866365872753956,0.1065273710535855
14,16,-0.1309671649687023,0.07485593884876425
14,17,-0.09235577606181802,0.2090527590686889
14,18,-0.1599562963326521,0.029582126494656445
14,19,0.025905971891382086,0.7245688115240971
14,20,-0.07306660516307174,0.32031378188598575
14,21,0.30113249985228574,4.206316364814086e-05
14,22,-0.02784701601870655,0.7048658207761747
14,23,0.23663660970777464,0.0012881540886423147
14,24,0.3310144786717721,6.7227169718828445e-06
14,25,-0.11001110027865647,0.13457217772288355
14,26,-0.12393669115076762,0.09184950200427947
14,27,-0.09235577606181802,0.2090527590686889
14,28,0.06467126023144688,0.37906290354971395
14,29,-0.13375074703084286,0.06887987950817472
14,30,0.058691175059031514,0.42470437414787443
14,31,-0.1309671649687023,0.07485593884876425
14,32,0.24239144624129458,0.0009776522481469868
14,33,0.13303802104754786,0.07037138585446755
14,34,-0.11001110027865647,0.13457217772288355
14,35,0.014708212727631327,0.8414388792600003
14,36,-0.2106435333252841,0.004169278577457699
14,37,0.08344810511280147,0.2563682204300171
14,38,0.1697013850031767,0.020988660997049945
14,39,0.08344810511280147,0.2563682204300171
14,40,0.20316645592396815,0.005720918038108355
14,41,-0.0036955005846541072,0.9599118183101755
14,42,0.058846158198680505,0.42348239096070217
14,43,-0.1492886202892676,0.04230119561259887
14,44,-0.06000515167411925,0.4144096027961428
14,45,0.060691814775441666,0.40908895810273316
14,46,-0.025627413053840344,0.727411775704522
14,47,0.04447198999032613,0.5452557690935228
14,48,-0.127543264931778,0.08278049644901109
14,49,-0.09235577606181802,0.2090527590686889
14,50,0.058846158198680505,0.42348239096070217
14,51,0.058846158198680505,0.42348239096070217
14,52,0.18242755552536577,0.013091038594171895
14,53,-0.02375952992795042,0.7465706300023526
14,54,0.014708212727631327,0.8414388792600003
14,55,-0.16084142305377483,0.028692929213705667
14,56,0.042086257423119264,0.5670273172514652
14,57,-0.09235577606181802,0.2090527590686889
14,58,0.15140173514622843,0.03946682627590635
14,59,0.1704370831288477,0.020438727840862005
14,60,0.058846158198680505,0.42348239096070217
14,61,0.058846158198680505,0.42348239096070217
14,62,0.11346016069260567,0.12277618637384843
14,63,0.32845143631215235,7.916766857910274e-06
14,64,-0.02375952992795042,0.7465706300023526
14,65,0.058846158198680505,0.42348239096070217
14,66,0.27156339681460795,0.00022104798257875476
14,67,-0.02375952992795042,0.7465706300023526
14,68,-0.07306660516307174,0.32031378188598575
14,69,-0.15784749075705343,0.031796626215605174
15,16,-0.015541042968359463,0.8325899522452715
15,17,-0.01095927429211664,0.8815045162649935
15,18,-0.015383166488972502,0.8342658172544803
15,19,-0.0336167426177646,0.6475006107662337
15,20,-0.01908603173450495,0.7951738038017426
15,21,-0.01862641905752833,0.8000003196146117
15,22,-0.07932341272295312,0.28062559515158136
15,23,-0.0013844060847901412,0.9849767546021229
15,24,0.014283017996252402,0.8459644370224333
15,25,-0.022099447513812154,0.7637309835505394
15,26,-0.07180903671003279,0.32871348829970426
15,27,-0.01095927429211664,0.8815045162649935
15,28,-0.024776471541572212,0.7361195785089374
15,29,0.06396177676254483,0.3843144926722266
15,30,-0.06277979564570768,0.39316176326973484
15,31,-0.015541042968359463,0.8325899522452715
15,32,-0.04089632763760818,0.578039829931617
15,33,0.20440589021797073,0.005432196804992025
15,34,-0.022099447513812154,0.7637309835505394
15,35,-0.01908603173450495,0.7951738038017426
15,36,0.11149412193707495,0.12939701017884422
15,37,-0.015541042968359463,0.8325899522452715
15,38,-0.03160451052255107,0.6672917968397345
15,39,-0.015541042968359463,0.8325899522452715
15,40,-0.09295367391406348,0.20611998207177978
15,41,-0.024776471541572212,0.7361195785089374
15,42,-0.01095927429211664,0.8815045162649935
15,43,0.015348826659256931,0.8346304358694063
15,44,-0.060114441978064335,0.4135600329699737
15,45,-0.03160451052255107,0.6672917968397345
15,46,-0.0336167426177646,0.6475006107662337
15,47,0.04814518901828236,0.5125673171182135
15,48,0.10453132569224864,0.15509020182801225
15,49,-0.01095927429211664,0.8815045162649935
15,50,-0.01095927429211664,0.8815045162649935
15,51,-0.01095927429211664,0.8815045162649935
15,52,0.04091897394764876,0.577829307825757
15,53,-0.015541042968359463,0.8325899522452715
15,54,-0.01908603173450495,0.7951738038017426
15,55,-0.01908603173450495,0.7951738038017426
15,56,-0.029480152587980108,0.6884396889846245
15,57,-0.01095927429211664,0.8815045162649935
15,58,-0.08551892321347662,0.24475521692088098
15,59,-0.016409456278446578,0.8233855054767506
15,60,-0.01095927429211664,0.8815045162649935
15,61,-0.01095927429211664,0.8815045162649935
15,62,-0.09419799900692916,0.20011243328560754
15,63,0.1323197332427351,0.07190123598399634
15,64,0.3438455756749531,2.91378444292773e-06
15,65,-0.01095927429211664,0.8815045162649935
15,66,0.09529254724605662,0.1949345688762007
15,67,-0.015541042968359463,0.8325899522452715
15,68,-0.01908603173450495,0.7951738038017426
15,69,0.1446177435410052,0.04918159980821416
16,17,-0.0077069145085809435,0.9165143782835781
16,18,0.046362591109728624,0.528302481018168
16,19,-0.02364037567692296,0.7477982703933571
16,20,-0.01342191197748397,0.8551450456492906
16,21,-0.01309869754611721,0.8585961065056497
16,22,-0.05578277758997576,0.4480154008029994
16,23,-0.061009692873630554,0.4066396913662246
16,24,-0.05403128901968034,0.46239736271320064
16,25,-0.015541042968359463,0.8325899522452715
16,26,-0.05049842645747725,0.4921754565146583
16,27,-0.0077069145085809435,0.9165143782835781
16,28,-0.01742361244964389,0.8126670687761262
16,29,0.2921472008925145,7.078503792063483e-05
16,30,-0.04414877345078332,0.5481808959498831
16,31,-0.01092896174863388,0.8818298557111935
16,32,-0.08250232767333048,0.2617974022240085
16,33,-0.01742361244964389,0.8126670687761262
16,34,-0.015541042968359463,0.8325899522452715
16,35,-0.01342191197748397,0.8551450456492906
16,36,-0.05227083734893167,0.47710886678397946
16,37,-0.01092896174863388,0.8818298557111935
16,38,-0.0222253092851283,0.7624257498539467
16,39,-0.01092896174863388,0.8818298557111935
16,40,0.05091162790576003,0.4886403325967851
16,41,-0.01742361244964389,0.8126670687761262
16,42,-0.0077069145085809435,0.9165143782835781
16,43,-0.09430363066309427,0.199608397521092
16,44,-0.04227441094245225,0.5652952509063467
16,45,-0.0222253092851283,0.7624257498539467
16,46,0.21933015211367413,0.0028523978786456346
16,47,0.033857246919194374,0.6451513826613409
16,48,-0.028740671159105113,0.6958597769180244
16,49,-0.0077069145085809435,0.9165143782835781
16,50,-0.0077069145085809435,0.9165143782835781
16,51,-0.0077069145085809435,0.9165143782835781
16,52,-0.04414877345078332,0.5481808959498831
16,53,-0.01092896174863388,0.8818298557111935
16,54,-0.01342191197748397,0.8551450456492906
16,55,-0.01342191197748397,0.8551450456492906
16,56,-0.020731392393282554,0.7779608225639543
16,57,0.7051826775351563,8.679558386346183e-22
16,58,-0.06013966002714844,0.41336414659518694
16,59,0.053152363873689934,0.4697104130452785
16,60,-0.0077069145085809435,0.9165143782835781
16,61,-0.0077069145085809435,0.9165143782835781
16,62,-0.0662430655420326,0.3675866701814616
16,63,-0.04690400629523221,0.5234974673590653
16,64,-0.01092896174863388,0.8818298557111935
16,65,-0.0077069145085809435,0.9165143782835781
16,66,-0.09125145477722066,0.21454887494516342
16,67,-0.01092896174863388,0.8818298557111935
16,68,-0.01342191197748397,0.8551450456492906
16,69,0.10169985312769729,0.16658284311145244
17,18,-0.047951340999798225,0.5142665157525733
17,19,-0.016670783417789516,0.8206203466606894
17,20,-0.00946489982592333,0.8975661086916558
17,21,-0.08353437906179026,0.2558768902240134
17,22,-0.039337048461247213,0.5926210192507377
17,23,0.12632278815997786,0.08576457649629055
17,24,-0.038101929061574065,0.6042892498770922
17,25,-0.01095927429211664,0.8815045162649935
17,26,-0.035610615580595986,0.6281327159202676
17,27,-0.005434782608695652,0.9410732178311877
17,28,-0.01228682967957476,0.8672764545452716
17,29,-0.02638024422289925,0.7197371460933706
17,30,-0.031132950271916402,0.6719641228021886
17,31,-0.0077069145085809435,0.9165143782835781
17,32,0.09341450994081787,0.2038799915677843
17,33,-0.01228682967957476,0.8672764545452716
17,34,-0.01095927429211664,0.8815045162649935
17,35,-0.00946489982592333,0.8975661086916558
17,36,-0.036860489038724284,0.6161199988427408
17,37,-0.0077069145085809435,0.9165143782835781
17,38,-0.015672903110733747,0.8311908342178889
17,39,-0.0077069145085809435,0.9165143782835781
17,40,-0.04609639260200955,0.5306731813339454
17,41,-0.01228682967957476,0.8672764545452716
17,42,-0.005434782608695652,0.9410732178311877
17,43,0.08172447290088317,0.26632178335769047
17,44,-0.029811182299619984,0.6851277174550465
17,45,-0.015672903110733747,0.8311908342178889
17,46,-0.016670783417789516,0.8206203466606894
17,47,-0.05361525678359896,0.4658509933089685
17,48,-0.02026742344213519,0.782804026661661
17,49,-0.005434782608695652,0.9410732178311877
17,50,-0.005434782608695652,0.9410732178311877
17,51,-0.005434782608695652,0.9410732178311877
17,52,-0.031132950271916402,0.6719641228021886
17,53,-0.0077069145085809435,0.9165143782835781
17,54,-0.00946489982592333,0.8975661086916558
17,55,-0.00946489982592333,0.8975661086916558
17,56,-0.014619418796926962,0.842383529514754
17,57,-0.005434782608695652,0.9410732178311877
17,58,-0.042409446483998546,0.5640537369086684
17,59,0.03748212627377158,0.6101831532499398
17,60,-0.005434782608695652,0.9410732178311877
17,61,-0.005434782608695652,0.9410732178311877
17,62,-0.046713462327067405,0.5251859685357354
17,63,-0.03307589274639768,0.6527964071178716
17,64,-0.0077069145085809435,0.9165143782835781
17,65,-0.005434782608695652,0.9410732178311877
17,66,-0.0643489452087787,0.3814431804130445
17,67,-0.0077069145085809435,0.9165143782835781
17,68,-0.00946489982592333,0.8975661086916558
17,69,-0.031132950271916402,0.6719641228021886
18,19,0.18274458046967149,0.0129335053765259
18,20,0.10375392112827127,0.1581839114715733
18,21,0.02577020039126185,0.7259540202924758
18,22,0.1369820973105872,0.062440046101211004
18,23,0.08223307566105327,0.26335745347265627
18,24,-0.01723974877668848,0.8146077514371743
18,25,-0.09669418935925572,0.18844835168235827
18,26,0.19912562781072568,0.006760820724058789
18,27,-0.047951340999798225,0.5142665157525733
18,28,0.037449785079308566,0.6104913955900757
18,29,0.0654935857715445,0.3730316055848444
18,30,-0.07669845095872319,0.2968502471654001
18,31,0.046362591109728624,0.528302481018168
18,32,-0.02694754712811885,0.713972415601493
18,33,0.037449785079308566,0.6104913955900757
18,34,-0.015383166488972502,0.8342658172544803
18,35,0.10375392112827127,0.1581839114715733
18,36,0.0886968593983624,0.22766032186740395
18,37,0.046362591109728624,0.528302481018168
18,38,-0.021999529484482607,0.7647676494622643
18,39,0.046362591109728624,0.528302481018168
18,40,-0.012087553589414525,0.8694095697047118
18,41,-0.10840727259799848,0.1403474693903572
18,42,-0.047951340999798225,0.5142665157525733
18,43,0.07904655782283151,0.2823078342337353
18,44,-0.12691438034714583,0.08430744537767877
18,45,0.03614208415307857,0.6230124018251422
18,46,-0.09211515438308643,0.2102415356467983
18,47,-0.10011993977542422,0.17326782769078483
18,48,0.05252068409234406,0.47500550473221714
18,49,-0.047951340999798225,0.5142665157525733
18,50,0.11333953327225035,0.1231746384575318
18,51,0.11333953327225035,0.1231746384575318
18,52,0.15428874437045478,0.03585625204861203
18,53,0.046362591109728624,0.528302481018168
18,54,0.010122333768611831,0.8904944138871526
18,55,0.1973855084879307,0.007258773077484132
18,56,0.24289913292407955,0.0009538882304990954
18,57,-0.047951340999798225,0.5142665157525733
18,58,-0.1826533410915732,0.012978670458846072
18,59,0.03797587202028006,0.605485895219103
18,60,-0.047951340999798225,0.5142665157525733
18,61,-0.047951340999798225,0.5142665157525733
18,62,0.032519953409034234,0.6582582483659007
18,63,-0.03851130982694902,0.6004103879289522
18,64,-0.06799846696093531,0.3550287768742597
18,65,-0.047951340999798225,0.5142665157525733
18,66,-0.11419592501796766,0.12036759807242976
18,67,0.046362591109728624,0.528302481018168
18,68,0.010122333768611831,0.8904944138871526
18,69,0.0882924028478325,0.22978746735992236
19,20,-0.029032862292703642,0.6929243506168434
19,21,-0.00301131312772218,0.9673291503284647
19,22,0.0003270011176027855,0.996451263684846
19,23,-0.01653521357537092,0.8220545644226663
19,24,0.006326554897779039,0.9314263127279943
19,25,-0.0336167426177646,0.6475006107662337
19,26,0.27568293790345866,0.00017705094195637485
19,27,-0.016670783417789516,0.8206203466606894
19,28,0.1172544117802414,0.11074971429399824
19,29,-0.08091939818249574,0.2710608547003744
19,30,0.04471730036424663,0.5430408804934452
19,31,-0.02364037567692296,0.7477982703933571
19,32,0.028207343361023703,0.7012294633666802
19,33,-0.03768891807222045,0.6082138665256185
19,34,-0.0336167426177646,0.6475006107662337
19,35,-0.029032862292703642,0.6929243506168434
19,36,0.012562972690740151,0.8643221312624013
19,37,-0.02364037567692296,0.7477982703933571
19,38,-0.0480754414848157,0.5131783604468374
19,39,-0.02364037567692296,0.7477982703933571
19,40,0.026285374663186353,0.7207027448025173
19,41,0.1172544117802414,0.11074971429399824
19,42,-0.016670783417789516,0.8206203466606894
19,43,0.04860749963829985,0.5085267206946247
19,44,-0.09144354049231773,0.2135854692292391
19,45,-0.0480754414848157,0.5131783604468374
19,46,-0.05113636363636364,0.48672337890532547
19,47,0.04682562548366783,0.5241916998558314
19,48,-0.062168784101845696,0.3977832452131741
19,49,-0.016670783417789516,0.8206203466606894
19,50,-0.016670783417789516,0.8206203466606894
19,51,-0.016670783417789516,0.8206203466606894
19,52,0.04471730036424663,0.5430408804934452
19,53,-0.02364037567692296,0.7477982703933571
19,54,-0.029032862292703642,0.6929243506168434
19,55,-0.029032862292703642,0.6929243506168434
19,56,-0.04484395826018558,0.5418990527848192
19,57,-0.016670783417789516,0.8206203466606894
19,58,-0.07195675629311295,0.32771948465811485
19,59,-0.13379966244078106,0.06877847504747453
19,60,-0.016670783417789516,0.8206203466606894
19,61,-0.016670783417789516,0.8206203466606894
19,62,-0.03214262108781872,0.6619758000825956
19,63,0.033091968050830346,0.6526387495766854
19,64,-0.02364037567692296,0.7477982703933571
19,65,-0.016670783417789516,0.8206203466606894
19,66,-0.04523417902848412,0.5383887394189929
19,67,-0.02364037567692296,0.7477982703933571
19,68,-0.029032862292703642,0.6929243506168434
19,69,-0.025390331562750203,0.7298343841717705
20,21,0.027044097507879398,0.7129929179832233
20,22,0.034532036695150446,0.6385790295512078
20,23,-0.07492630556837285,0.30815172721093226
20,24,0.03856593455622949,0.599893673742335
20,25,-0.01908603173450495,0.7951738038017426
20,26,0.0472513274625556,0.5204268695554422
20,27,-0.00946489982592333,0.8975661086916558
20,28,-0.021398024625545645,0.7710172086587388
20,29,-0.04594229188737666,0.5320480289664409
20,30,0.06519228607428906,0.37523453800768114
20,31,-0.01342191197748397,0.8551450456492906
20,32,-0.01331926040695085,0.8562407914000789
20,33,-0.021398024625545645,0.7710172086587388
20,34,-0.01908603173450495,0.7951738038017426
20,35,-0.016483516483516484,0.8226016341956421
20,36,0.14978617237881953,0.04161876540896478
20,37,-0.01342191197748397,0.8551450456492906
20,38,-0.027295012258107463,0.710449619085725
20,39,-0.01342191197748397,0.8551450456492906
20,40,0.014923620074653365,0.8391481802670056
20,41,-0.021398024625545645,0.7710172086587388
20,42,-0.00946489982592333,0.8975661086916558
20,43,0.1423265666773171,0.05288600163319763
20,44,-0.051917413165116506,0.4800928930553461
20,45,-0.027295012258107463,0.710449619085725
20,46,-0.029032862292703642,0.6929243506168434
20,47,-0.0034042311904277167,0.9630691067721633
20,48,-0.03529656040012588,0.6311668646128855
20,49,-0.00946489982592333,0.8975661086916558
20,50,-0.00946489982592333,0.8975661086916558
20,51,-0.00946489982592333,0.8975661086916558
20,52,-0.05421932703208199,0.4608410925888323
20,53,-0.01342191197748397,0.8551450456492906
20,54,0.32234432234432236,1.1632897799014534e-05
20,55,-0.016483516483516484,0.8226016341956421
20,56,-0.025460325534408707,0.7291188715297506
20,57,-0.00946489982592333,0.8975661086916558
