table_str,chi_stat,pval_exact,pval_asympt,diff
6_3_16_15,0.6386445096122515,0.438492,0.42420206647016234,0.01428993352983765
16_8_3_13,8.838763575605679,0.0027559999999999807,0.002948988644072161,0.0001929886440721804
9_0_17_14,6.253101736972705,0.010616999999999988,0.01239760293004878,0.0017806029300487924
16_4_10_10,3.956043956043956,0.04936700000000005,0.04670334074933055,0.002663659250669498
10_15_10_5,2.666666666666667,0.10477800000000004,0.10247043485974885,0.002307565140251183
5_20_2_13,0.28860028860028863,0.6133580000000001,0.5911188975011938,0.02223910249880623
1_2_6_31,0.5631605631605632,0.471256,0.45298959929362637,0.018266400706373642
0_2_17_21,1.5560640732265452,0.201334,0.21224244744921253,0.010908447449212516
16_1_7_16,16.22202889829344,3.2999999999949736e-05,5.6335210664947226e-05,2.333521066499749e-05
8_2_23_7,0.04778972520908004,0.842338,0.8269549437127393,0.015383056287260777
0_30_8_2,30.0,0.0,4.3204630578274955e-08,4.3204630578274955e-08
19_5_16_0,3.8095238095238093,0.044709,0.050961936967763424,0.0062529369677634256
6_2_5_27,11.316614420062693,0.0009109999999999951,0.0007681664409199869,0.0001428335590800083
7_6_19_8,1.0531918224225911,0.320708,0.3047731250718785,0.015934874928121512
0_22_18_0,40.0,0.0,2.5396285894708634e-10,2.5396285894708634e-10
22_11_1_6,6.483984898307149,0.008379000000000025,0.010885068200898382,0.002506068200898357
1_32_5_2,21.19005177828707,7.999999999996898e-05,4.1591777878954594e-06,7.584082221207352e-05
5_17_10_8,4.552188552188552,0.03606799999999999,0.0328766978106464,0.0031913021893535884
13_10_6_11,1.7663083540052165,0.18742499999999995,0.1838396099462289,0.003585390053771065
26_3_4_7,12.079414838035529,0.0005270000000000552,0.0005098159617101616,1.7184038289893558e-05
6_24_10_0,20.0,4.000000000004e-06,7.744216431044088e-06,3.744216431040087e-06
10_0_22_8,3.333333333333333,0.064608,0.06788915486182878,0.0032811548618287834
27_6_6_1,0.060718502276943837,0.8212,0.805363901345565,0.015836098654435027
25_7_0_8,16.666666666666668,1.8999999999991246e-05,4.455709060405612e-05,2.5557090604064872e-05
0_13_24_3,28.88888888888889,0.0,7.665135490438051e-08,7.665135490438051e-08
19_12_9_0,4.976958525345622,0.024387000000000048,0.025687104611449702,0.0013001046114496546
9_4_24_3,2.3487623487623486,0.135598,0.12538251813074636,0.01021548186925364
2_3_1_34,8.7001287001287,0.01655899999999999,0.0031818758396303004,0.01337712416036969
3_13_4_20,0.028860028860028863,0.86795,0.8651026249310756,0.002847375068924407
23_1_6_10,16.38453500522466,3.500000000000725e-05,5.17053811151327e-05,1.670538111512545e-05
3_23_6_8,5.118752215526409,0.021419999999999995,0.023668629727276146,0.002248629727276151
6_5_27_2,8.212351911411472,0.004481999999999986,0.004160618831376753,0.00032138116862323336
19_0_5_16,24.12698412698413,0.0,9.018763298228516e-07,9.018763298228516e-07
5_18_0_17,4.22360248447205,0.034746000000000055,0.03986543587033879,0.005119435870338737
0_13_7_20,4.085297418630752,0.04112099999999996,0.043257837598064,0.0021368375980640383
5_13_10_12,1.3198653198653196,0.261802,0.2506162229862224,0.011185777013777598
34_1_5_0,0.14652014652014653,0.46593300000000004,0.7018832617453826,0.23595026174538258
0_14_25_1,35.8974358974359,0.0,2.0798224204556123e-09,2.0798224204556123e-09
1_3_19_17,1.1111111111111112,0.33715700000000004,0.29184054514378543,0.045316454856214605
