table_str,chi_stat,pval_exact,pval_asympt,diff
4_8_12_8,2.1333333333333333,0.14892099999999997,0.14412703481601116,0.0047939651839888076
2_0_13_17,2.417777777777778,0.08910399999999996,0.11996500312187987,0.030861003121879907
10_3_9_10,2.795128587585438,0.10137399999999996,0.09455118123405194,0.006822818765948022
14_0_12_6,5.743589743589744,0.01327299999999998,0.016548936587871235,0.0032759365878712553
0_20_2_10,3.555555555555556,0.03325,0.05934643879191987,0.02609643879191987
6_4_3_19,7.310671936758894,0.005896000000000012,0.006854629092319252,0.0009586290923192398
4_4_0_24,13.714285714285715,0.0005920000000000369,0.0002128294190143768,0.00037917058098566015
17_3_10_2,0.01580246913580247,0.915926,0.8999631701820233,0.015962829817976698
11_4_6_11,4.6303421760861205,0.031047999999999965,0.03141129849752896,0.0003632984975289952
7_10_6_9,0.004572517266015718,0.948811,0.9460878229562762,0.0027231770437237124
5_27_0_0,0,-1,1,2
6_8_15_3,5.719233147804577,0.018418999999999963,0.016780057660534,0.0016389423394659632
2_5_5_20,0.23510204081632655,0.669686,0.6277662789019631,0.04191972109803688
16_9_4_3,0.10971428571428571,0.762465,0.7404696521454686,0.02199534785453139
1_7_22_2,18.602254428341386,2.4000000000024002e-05,1.6103000653910775e-05,7.896999346113227e-06
1_3_13_15,0.6530612244897959,0.47323499999999996,0.4190203335343158,0.05421466646568418
24_8_0_0,0,-1,1,2
10_6_16_0,7.384615384615385,0.004450999999999983,0.006578413612826346,0.0021274136128263633
5_0_18_9,2.318840579710145,0.12328300000000003,0.127815263092256,0.0045322630922559615
19_8_4_1,0.19352299159062444,0.707487,0.6600004953711789,0.04748650462882109
0_1_29_2,9.978494623655914,0.019483000000000028,0.0015837911605511526,0.017899208839448875
11_9_1_11,6.968888888888889,0.008136000000000032,0.008293898079160133,0.00015789807916010042
9_0_11_12,7.513043478260871,0.005430999999999964,0.006125378348068824,0.00069437834806886
5_6_20_1,10.468769325912183,0.0008909999999999751,0.0012140957123904234,0.0003230957123904483
4_6_3_19,2.796051948051948,0.09697999999999996,0.09449673223795606,0.0024832677620438975
0_15_12_5,16.941176470588236,1.0999999999983245e-05,3.8556107156203535e-05,2.755610715622029e-05
6_1_22_3,0.026122448979591838,0.89495,0.8716016359050158,0.023348364094984198
12_16_1_3,0.4626951995373048,0.552565,0.4963670546230816,0.05619794537691836
16_10_5_1,1.0265290265290266,0.344198,0.3109752960138336,0.03322270398616639
6_11_7_8,0.42727633563546874,0.532331,0.5133284441072402,0.019002555892759787
1_26_2_3,6.5416773094934015,0.024282000000000026,0.010537595020589725,0.013744404979410301
0_9_10_13,5.691699604743084,0.015853000000000006,0.017045338117661284,0.0011923381176612777
4_12_12_4,8.0,0.004902999999999991,0.004677734981047276,0.00022526501895271493
2_17_13_0,24.814035087719297,0.0,6.313608439310761e-07,6.313608439310761e-07
0_4_19_9,6.6813186813186825,0.0049719999999999764,0.009742852153757376,0.0047708521537574
10_3_2_17,14.518758434547909,9.80000000000425e-05,0.00013877082991640416,4.077082991636166e-05
7_1_1_23,22.222222222222225,4.000000000004e-06,2.428467472975837e-06,1.5715325270281635e-06
16_1_0_15,28.235294117647058,0.0,1.074277178467207e-07,1.074277178467207e-07
12_17_2_1,0.7064404305783616,0.46749300000000005,0.40062804138015595,0.0668649586198441
6_6_19_1,8.886857142857142,0.0019890000000000185,0.002872307296440539,0.0008833072964405204
8_3_14_7,0.1234159779614325,0.75275,0.7253587168976663,0.02739128310233374
8_7_3_14,4.49863339275104,0.037456000000000045,0.033921953338741054,0.003534046661258991
1_15_13_3,18.285714285714285,9.000000000036756e-06,1.9012762817880002e-05,1.0012762817843246e-05
2_14_5_11,1.6457142857142857,0.21920300000000004,0.19954324489432726,0.019659755105672777
9_6_9_8,0.16134453781512603,0.6858500000000001,0.6879216385212379,0.0020716385212378174
0_1_6_25,0.23821339950372208,0.46211899999999995,0.6254994799810464,0.16338047998104643
