table_str,chi_stat,pval_exact,pval_asympt,diff
23_3_2_3,6.309692307692307,0.014979999999999993,0.012007967727929609,0.0029720322720703848
11_6_10_4,0.15878351340536223,0.706536,0.690278984513252,0.016257015486748072
9_15_0_7,3.698863636363636,0.05077799999999999,0.05444953934809558,0.0036715393480955885
15_3_1_12,17.293429487179488,1.6000000000016e-05,3.202924414881333e-05,1.602924414879733e-05
10_14_0_7,4.305555555555555,0.036746999999999974,0.03798808567282845,0.0012410856728284764
1_17_13_0,27.186507936507937,0.0,1.8474342465678215e-07,1.8474342465678215e-07
6_22_2_1,2.896221532091097,0.07505200000000001,0.08878745123931799,0.013735451239317978
18_5_4_4,2.3008344312692133,0.13513799999999998,0.129304517511922,0.005833482488077968
21_5_2_3,3.6404264214046824,0.05085799999999996,0.0563924890785725,0.005534489078572541
9_14_3_5,0.00665045766590391,0.95172,0.9350042940321508,0.016715705967849215
10_7_0_14,12.15686274509804,0.0002750000000000252,0.0004890757323834889,0.00021407573238346365
15_11_5_0,3.2788461538461533,0.066419,0.07017825109092928,0.0037592510909292692
2_3_13_13,0.16791666666666677,0.71414,0.6819700078671314,0.03216999213286864
10_12_6_3,1.1507575757575756,0.298566,0.28339061864211895,0.015175381357881046
6_14_6_5,1.8021531100478474,0.191291,0.17945241217843555,0.011838587821564439
10_2_8_11,5.134128055180687,0.02582300000000004,0.023459868308545347,0.002363131691454693
5_4_6_16,2.231772268135905,0.14651800000000004,0.13519869116160846,0.011319308838391579
6_7_0_18,10.301538461538462,0.0007040000000000379,0.001329193481965232,0.0006251934819651941
11_9_8_3,0.9400119617224877,0.350708,0.33227476542697004,0.018433234573029977
9_0_12_10,6.038961038961038,0.013128000000000029,0.01399351713715928,0.0008655171371592506
21_3_0_7,18.9875,1.2000000000012001e-05,1.315776157450863e-05,1.1577615744966297e-06
5_14_1_11,1.523713450292398,0.242996,0.21705840130305853,0.025937598696941455
6_11_12_2,8.015513897866839,0.004290000000000016,0.004637831146015597,0.0003478311460155814
0_13_12_6,14.140350877192983,0.00010900000000002574,0.00016966508208681992,6.066508208679418e-05
2_4_4_21,0.9313777777777777,0.37254299999999996,0.33450516612728953,0.038037833872710425
16_8_5_2,0.05623582766439909,0.830442,0.8125474488437157,0.017894551156284355
10_9_10_2,3.0283094098883567,0.091808,0.08182323134344309,0.009984768656556911
7_12_1_11,3.1220204042715487,0.08592900000000003,0.07724095789929186,0.008688042100708171
11_8_11_1,4.071393762183236,0.04600099999999996,0.04361527257662017,0.0023857274233797868
11_0_17_3,1.8267857142857142,0.17624300000000004,0.17650767313455132,0.00026467313455127983
21_2_3_5,9.828901397515528,0.0019930000000000225,0.0017179092543580287,0.00027509074564199387
0_0_28_3,0,-1,1,2
22_5_1_3,5.804700080515298,0.017237999999999976,0.01598339371445194,0.001254606285548035
